uri
http://dbpedia.org/resource/Bucky_Harris
http://dbpedia.org/resource/Mariano_Rivera
http://dbpedia.org/resource/Paul_Molitor
http://dbpedia.org/resource/Frank_Thomas_(designated_hitter)
http://dbpedia.org/resource/Randy_Johnson
http://dbpedia.org/resource/Daisuke_Matsuzaka
http://dbpedia.org/resource/Franklin_W._Olin
http://dbpedia.org/resource/Howie_Kendrick
http://dbpedia.org/resource/Tim_Lincecum
http://dbpedia.org/resource/Connie_Mack
http://dbpedia.org/resource/Rube_Marquard
http://dbpedia.org/resource/Hideki_Matsui
http://dbpedia.org/resource/Dan_Brouthers
http://dbpedia.org/resource/Al_López
http://dbpedia.org/resource/Ted_Easterly
http://dbpedia.org/resource/Ian_Kinsler
http://dbpedia.org/resource/Babe_Ruth
http://dbpedia.org/resource/Clint_Hurdle
http://dbpedia.org/resource/Jonathan_Papelbon
http://dbpedia.org/resource/Mickey_Cochrane
http://dbpedia.org/resource/Ozzie_Smith
http://dbpedia.org/resource/Bob_Feller
http://dbpedia.org/resource/Johnny_Cooney
http://dbpedia.org/resource/Frank_Isbell
http://dbpedia.org/resource/Chin-Feng_Chen
http://dbpedia.org/resource/Ted_Gray
http://dbpedia.org/resource/Branch_Rickey
http://dbpedia.org/resource/Clarence_Jones_(baseball)
http://dbpedia.org/resource/Yoshinori_Tateyama
http://dbpedia.org/resource/Yu_Darvish
http://dbpedia.org/resource/Francisco_de_la_Rosa
http://dbpedia.org/resource/Jim_Fregosi
http://dbpedia.org/resource/Yale_Murphy
http://dbpedia.org/resource/Lefty_Grove
http://dbpedia.org/resource/Joe_Kelley
http://dbpedia.org/resource/Al_Rosen
http://dbpedia.org/resource/Catfish_Hunter
http://dbpedia.org/resource/Tris_Speaker
http://dbpedia.org/resource/Dick_Williams
http://dbpedia.org/resource/Ray_Berres
http://dbpedia.org/resource/Evan_Longoria
http://dbpedia.org/resource/Darrell_Rasner
http://dbpedia.org/resource/Tony_Gwynn
http://dbpedia.org/resource/Casey_Stengel
http://dbpedia.org/resource/Mel_Ott
http://dbpedia.org/resource/Eddie_Collins
http://dbpedia.org/resource/Ken_Raffensberger
http://dbpedia.org/resource/Tsuyoshi_Nishioka
http://dbpedia.org/resource/Brian_Jordan
http://dbpedia.org/resource/Hisanori_Takahashi
