uri
http://dbpedia.org/resource/Manor_of_Lagares_d'El-Rei
http://dbpedia.org/resource/Berlin_Brandenburg_Airport
http://dbpedia.org/resource/Golden_Horn_Metro_Bridge
http://dbpedia.org/resource/Chafariz_da_Colher
http://dbpedia.org/resource/Portage_Creek_Airport
http://dbpedia.org/resource/Saint-Dizier_–_Robinson_Air_Base
http://dbpedia.org/resource/Mae_Ngat_Somboon_Chon_Dam
http://dbpedia.org/resource/Güllübağ_Dam
http://dbpedia.org/resource/Kilimanjaro_International_Airport
http://dbpedia.org/resource/Show_Low_Regional_Airport
http://dbpedia.org/resource/Reece_Power_Station
http://dbpedia.org/resource/Barstow-Daggett_Airport
http://dbpedia.org/resource/Eduardo_Gomes_International_Airport
http://dbpedia.org/resource/Ourinhos_Airport
http://dbpedia.org/resource/Castle_of_Carrazeda_de_Ansiães
http://dbpedia.org/resource/Kerrville_Municipal_Airport
http://dbpedia.org/resource/Guimarães_Castle
http://dbpedia.org/resource/Modesto_(Amtrak_station)
"http://dbpedia.org/resource/Glenfield_railway_station,_Sydney"
http://dbpedia.org/resource/Seven_Hills_railway_station
http://dbpedia.org/resource/Burgas_Airport
http://dbpedia.org/resource/Esler_Airfield
http://dbpedia.org/resource/Hara_Station_(Shizuoka)
http://dbpedia.org/resource/Mercury_City_Tower
http://dbpedia.org/resource/Copenhagen_Airport
http://dbpedia.org/resource/Grantley_Adams_International_Airport
http://dbpedia.org/resource/Murtala_Muhammed_International_Airport
http://dbpedia.org/resource/RAF_Newton
http://dbpedia.org/resource/Ottawa_Macdonald–Cartier_International_Airport
http://dbpedia.org/resource/Valdosta_Regional_Airport
http://dbpedia.org/resource/John_Butters_Power_Station
http://dbpedia.org/resource/Abrigo_do_Lagar_Velho
http://dbpedia.org/resource/Takotna_Airport
http://dbpedia.org/resource/Lions_Gate_Bridge
http://dbpedia.org/resource/Peterborough_Business_Airport
"http://dbpedia.org/resource/St_Mark's_Church,_Natland"
