uri
http://dbpedia.org/resource/Besart_Abdurahimi
http://dbpedia.org/resource/Thomas_Vermaelen
http://dbpedia.org/resource/Yoann_Gourcuff
http://dbpedia.org/resource/Bas_Dost
"http://dbpedia.org/resource/Rafinha_(footballer,_born_1993)"
http://dbpedia.org/resource/Cicinho
http://dbpedia.org/resource/Dmitri_Sychev
http://dbpedia.org/resource/Eitan_Tibi
http://dbpedia.org/resource/Maxi_Rodríguez
http://dbpedia.org/resource/Javi_Martínez
http://dbpedia.org/resource/Ragnar_Klavan
http://dbpedia.org/resource/Tomer_Chencinski
http://dbpedia.org/resource/Stephan_Lichtsteiner
http://dbpedia.org/resource/Christian_Pander
http://dbpedia.org/resource/Kennet_Andersson
http://dbpedia.org/resource/Anders_Lindegaard
http://dbpedia.org/resource/Carlos_Valdés_(footballer)
http://dbpedia.org/resource/Dominik_Glavina
http://dbpedia.org/resource/Lionel_Messi
http://dbpedia.org/resource/Marek_Heinz
http://dbpedia.org/resource/Damien_Duff
http://dbpedia.org/resource/Rio_Ferdinand
http://dbpedia.org/resource/Ilham_Jaya_Kesuma
"http://dbpedia.org/resource/Oscar_(footballer,_born_1991)"
http://dbpedia.org/resource/Fernando_Gago
http://dbpedia.org/resource/Theofanis_Gekas
http://dbpedia.org/resource/Darren_Fletcher
http://dbpedia.org/resource/Markus_Rosenberg
http://dbpedia.org/resource/Marouane_Fellaini
http://dbpedia.org/resource/Faouzi_Ghoulam
http://dbpedia.org/resource/Daniel_Montenegro
"http://dbpedia.org/resource/John_Brooks_(soccer,_born_1993)"
http://dbpedia.org/resource/Alejandro_Alfaro
http://dbpedia.org/resource/Hiroshi_Kiyotake
http://dbpedia.org/resource/Sefi_Rivlin
http://dbpedia.org/resource/Adnan_Januzaj
http://dbpedia.org/resource/Oleh_Husyev
http://dbpedia.org/resource/Shmuel_Kozokin
http://dbpedia.org/resource/Kevin-Prince_Boateng
http://dbpedia.org/resource/Stéphane_Ruffier
http://dbpedia.org/resource/Roberto_Firmino
http://dbpedia.org/resource/Vítor_Baía
http://dbpedia.org/resource/Joey_Barton
"http://dbpedia.org/resource/Henrique_(footballer,_born_1986)"
http://dbpedia.org/resource/Yuto_Nagatomo
http://dbpedia.org/resource/John_Arne_Riise
http://dbpedia.org/resource/Łukasz_Fabiański
http://dbpedia.org/resource/Divock_Origi
http://dbpedia.org/resource/Antonio_Valencia
http://dbpedia.org/resource/Fabien_Barthez
http://dbpedia.org/resource/Ryan_Bertrand
http://dbpedia.org/resource/Andrés_Escobar
http://dbpedia.org/resource/Ofer_Shitrit
http://dbpedia.org/resource/Fernando_Lopes_dos_Santos_Varela
http://dbpedia.org/resource/Stefan_de_Vrij
http://dbpedia.org/resource/José_Holebas
http://dbpedia.org/resource/Ian_Buxton
http://dbpedia.org/resource/Lucas_Neill
http://dbpedia.org/resource/Tsepo_Masilela
http://dbpedia.org/resource/Sébastien_Squillaci
http://dbpedia.org/resource/Neven_Subotić
http://dbpedia.org/resource/Rémy_Cabella
http://dbpedia.org/resource/Óscar_Cardozo
http://dbpedia.org/resource/Omer_Damari
http://dbpedia.org/resource/Khalid_Boulahrouz
http://dbpedia.org/resource/Fredrik_Ljungberg
http://dbpedia.org/resource/Jordi_Alba
http://dbpedia.org/resource/Giacinto_Facchetti
http://dbpedia.org/resource/Medhi_Benatia
http://dbpedia.org/resource/Hassan_Yebda
http://dbpedia.org/resource/Alexandros_Tziolis
http://dbpedia.org/resource/Islam_Slimani
http://dbpedia.org/resource/Jonathan_Bornstein
http://dbpedia.org/resource/Luis_Suárez
http://dbpedia.org/resource/Giuseppe_Rossi
http://dbpedia.org/resource/Aleksandr_Bukharov
http://dbpedia.org/resource/Avi_Rikan
http://dbpedia.org/resource/John_Heitinga
http://dbpedia.org/resource/Carlos_Erwin_Arias
http://dbpedia.org/resource/Roman_Shirokov
"http://dbpedia.org/resource/Bryn_Jones_(footballer,_born_1912)"
http://dbpedia.org/resource/Luke_Shaw
http://dbpedia.org/resource/Dani_Carvajal
http://dbpedia.org/resource/Brad_Guzan
http://dbpedia.org/resource/Philippe_Coutinho
http://dbpedia.org/resource/Gary_Cahill
http://dbpedia.org/resource/Igor_Semshov
http://dbpedia.org/resource/Álvaro_Arbeloa
http://dbpedia.org/resource/Javier_Manquillo
http://dbpedia.org/resource/Thiago_Motta
http://dbpedia.org/resource/Bartolomeu_Jacinto_Quissanga
http://dbpedia.org/resource/Dimitar_Rangelov
http://dbpedia.org/resource/Bernard_Parker
http://dbpedia.org/resource/Lomana_LuaLua
http://dbpedia.org/resource/Olivier_Giroud
http://dbpedia.org/resource/Marcelo_Vieira
http://dbpedia.org/resource/Jozy_Altidore
http://dbpedia.org/resource/Roman_Weidenfeller
http://dbpedia.org/resource/Rade_Prica
http://dbpedia.org/resource/Ashley_Cole
http://dbpedia.org/resource/Roni_Porokara
http://dbpedia.org/resource/Steven_Beitashour
http://dbpedia.org/resource/Gélson_Fernandes
http://dbpedia.org/resource/Julio_Salinas
http://dbpedia.org/resource/Atsuto_Uchida
http://dbpedia.org/resource/Liroy_Zhairi
http://dbpedia.org/resource/Fernando_Cavenaghi
http://dbpedia.org/resource/Elano
http://dbpedia.org/resource/Zoran_Tošić
http://dbpedia.org/resource/Michael_Luk
http://dbpedia.org/resource/Óscar_Duarte_(Costa_Rican_footballer)
http://dbpedia.org/resource/Alain_Traoré
http://dbpedia.org/resource/Patrice_Evra
http://dbpedia.org/resource/Maximilian_Arnold
http://dbpedia.org/resource/Munir_El_Haddadi
http://dbpedia.org/resource/Makoto_Hasebe
http://dbpedia.org/resource/Francesco_Totti
http://dbpedia.org/resource/Sebastian_Rudy
http://dbpedia.org/resource/Park_Chu-young
http://dbpedia.org/resource/Aleksandr_Mostovoi
"http://dbpedia.org/resource/Alan_Smith_(footballer,_born_1980)"
http://dbpedia.org/resource/Amir_Agayov
http://dbpedia.org/resource/Nathaniel_Clyne
http://dbpedia.org/resource/Eduardo_Salvio
http://dbpedia.org/resource/Ricardo_Bochini
http://dbpedia.org/resource/Alexander_Merkel
http://dbpedia.org/resource/Diego_Valeri
http://dbpedia.org/resource/Alon_Turgeman
http://dbpedia.org/resource/Cédric_Carrasso
http://dbpedia.org/resource/Antonio_Nocerino
http://dbpedia.org/resource/Jhon_Culma
http://dbpedia.org/resource/Fatmire_Alushi
http://dbpedia.org/resource/Luke_Wilkshire
http://dbpedia.org/resource/Wesley_Sneijder
http://dbpedia.org/resource/Jermaine_Jones
http://dbpedia.org/resource/Xabi_Alonso
http://dbpedia.org/resource/Teemu_Pukki
http://dbpedia.org/resource/Franco_Di_Santo
http://dbpedia.org/resource/Amit_Ben_Shushan
http://dbpedia.org/resource/Jonathan_Bottinelli
http://dbpedia.org/resource/Danny_(footballer)
http://dbpedia.org/resource/Robert_Lewandowski
http://dbpedia.org/resource/Stefan_Šćepović
http://dbpedia.org/resource/Per_Mertesacker
http://dbpedia.org/resource/Jefferson_Farfán
http://dbpedia.org/resource/Olarenwaju_Kayode
http://dbpedia.org/resource/Gareth_Bale
http://dbpedia.org/resource/Thiago_Alcântara
http://dbpedia.org/resource/Kieran_Richardson
http://dbpedia.org/resource/Vladimir_Boljević
http://dbpedia.org/resource/Nicky_Butt
http://dbpedia.org/resource/Zurab_Menteshashvili
http://dbpedia.org/resource/Aleksandar_Ignjovski
http://dbpedia.org/resource/Sebastian_Boenisch
http://dbpedia.org/resource/Clare_Taylor
http://dbpedia.org/resource/Dimitar_Berbatov
http://dbpedia.org/resource/Sebastian_Giovinco
http://dbpedia.org/resource/José_Sosa
http://dbpedia.org/resource/Jesús_Navas
http://dbpedia.org/resource/Shai_Haddad
http://dbpedia.org/resource/Koo_Ja-cheol
http://dbpedia.org/resource/Toby_Alderweireld
http://dbpedia.org/resource/Bruno_Alves
http://dbpedia.org/resource/Kevin_Kampl
http://dbpedia.org/resource/Isaac_Cuenca
http://dbpedia.org/resource/José_Enrique_(footballer)
